Algoritmo,Distribuicao,TamanhoVetor,Comparacoes,Trocas,AcessosMemoria,ProfRecursao,TempoNS,MemoriaAuxiliarBytes
Shell Sort,Ordenado,1000,5457,0,21828,0,305100,16
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,27878700,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,24531700,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,28886600,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,21687200,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,31388700,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,27744400,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,25260100,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,32092300,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,31802200,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,28212900,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,32688300,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,28923600,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,35534400,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,36100300,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,29073000,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,31067600,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,23385300,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,30000400,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,26934400,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,23676200,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,24042300,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,27654900,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,23129800,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,20458800,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,19847800,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,22925700,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,21597300,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,20168700,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,20710800,12000
Quick Sort,Ordenado,1000,499500,500499,3001995,1000,28419100,12000
Quick Random,Ordenado,1000,10963,6596,48989,22,778300,264
Quick Random,Ordenado,1000,10963,6596,48989,22,615300,264
Quick Random,Ordenado,1000,10963,6596,48989,22,617100,264
Quick Random,Ordenado,1000,10963,6596,48989,22,1037900,264
Quick Random,Ordenado,1000,10963,6596,48989,22,445600,264
Quick Random,Ordenado,1000,10963,6596,48989,22,636800,264
Quick Random,Ordenado,1000,10963,6596,48989,22,441600,264
Quick Random,Ordenado,1000,10963,6596,48989,22,621200,264
Quick Random,Ordenado,1000,10963,6596,48989,22,484000,264
Quick Random,Ordenado,1000,10963,6596,48989,22,577600,264
Quick Random,Ordenado,1000,10963,6596,48989,22,645500,264
Quick Random,Ordenado,1000,10963,6596,48989,22,491500,264
Quick Random,Ordenado,1000,10963,6596,48989,22,549800,264
Quick Random,Ordenado,1000,10963,6596,48989,22,441600,264
Quick Random,Ordenado,1000,10963,6596,48989,22,588400,264
Quick Random,Ordenado,1000,10963,6596,48989,22,487600,264
Quick Random,Ordenado,1000,10963,6596,48989,22,488900,264
Quick Random,Ordenado,1000,10963,6596,48989,22,480200,264
Quick Random,Ordenado,1000,10963,6596,48989,22,554000,264
Quick Random,Ordenado,1000,10963,6596,48989,22,843800,264
Quick Random,Ordenado,1000,10963,6596,48989,22,588400,264
Quick Random,Ordenado,1000,10963,6596,48989,22,452000,264
Quick Random,Ordenado,1000,10963,6596,48989,22,612800,264
Quick Random,Ordenado,1000,10963,6596,48989,22,589100,264
Quick Random,Ordenado,1000,10963,6596,48989,22,609200,264
Quick Random,Ordenado,1000,10963,6596,48989,22,564500,264
Quick Random,Ordenado,1000,10963,6596,48989,22,617000,264
Quick Random,Ordenado,1000,10963,6596,48989,22,479700,264
Quick Random,Ordenado,1000,10963,6596,48989,22,482600,264
Quick Random,Ordenado,1000,10963,6596,48989,22,483300,264
Bubble Sort,Reverso,1000,499500,499500,2997000,0,32088300,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,26008200,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,28079400,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,30554300,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,40684200,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,38686400,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,36016700,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,34042000,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,33269600,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,30346200,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,30475600,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,24254200,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,29932600,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,24165600,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,26251000,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,24503800,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,25909500,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,24861700,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,30747600,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,24300400,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,34911200,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,34935300,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,32465100,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,40807100,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,37899200,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,45850500,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,40471600,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,36220500,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,39066700,13
Bubble Sort,Reverso,1000,499500,499500,2997000,0,33482900,13
Insertion Sort,Reverso,1000,499500,500499,1999998,0,25956300,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,29941700,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,23036100,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,25275700,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,22697400,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,34025900,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,22836000,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,26560200,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,25259300,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,26480600,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,25073200,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,21772500,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,25024100,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,24744800,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,21473200,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,26052700,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,22623000,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,22154400,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,28771900,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,25971600,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,20714200,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,18133700,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,27184900,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,24532500,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,23546900,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,29479700,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,27557900,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,21429200,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,26768600,12
Insertion Sort,Reverso,1000,499500,500499,1999998,0,21292400,12
Selection Sort,Reverso,1000,499500,500,1001000,0,21618800,12
Selection Sort,Reverso,1000,499500,500,1001000,0,23886300,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16629100,12
Selection Sort,Reverso,1000,499500,500,1001000,0,14966000,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16717400,12
Selection Sort,Reverso,1000,499500,500,1001000,0,14685000,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16618700,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16143300,12
Selection Sort,Reverso,1000,499500,500,1001000,0,10134100,12
Selection Sort,Reverso,1000,499500,500,1001000,0,15818800,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16491500,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16591500,12
Selection Sort,Reverso,1000,499500,500,1001000,0,13433800,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16302300,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16313600,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16575600,12
Selection Sort,Reverso,1000,499500,500,1001000,0,12538900,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16281300,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16663900,12
Selection Sort,Reverso,1000,499500,500,1001000,0,17610200,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16706700,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16638200,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16855500,12
Selection Sort,Reverso,1000,499500,500,1001000,0,12193800,12
Selection Sort,Reverso,1000,499500,500,1001000,0,14152400,12
Selection Sort,Reverso,1000,499500,500,1001000,0,17125200,12
Selection Sort,Reverso,1000,499500,500,1001000,0,17292100,12
Selection Sort,Reverso,1000,499500,500,1001000,0,13859700,12
Selection Sort,Reverso,1000,499500,500,1001000,0,12840000,12
Selection Sort,Reverso,1000,499500,500,1001000,0,16922100,12
Merge Sort,Reverso,1000,4932,5044,29928,11,1528300,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1877600,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1656700,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1534800,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1506900,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1462300,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1501500,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1541500,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1505100,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1669700,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1076100,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1488900,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1561000,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1466000,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,939500,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1513500,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,921200,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,939300,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1052200,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1564500,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,938300,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,943000,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,1746300,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,939200,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,938700,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,957800,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,934900,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,960300,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,934000,39904
Merge Sort,Reverso,1000,4932,5044,29928,11,974200,39904
Heap Sort,Reverso,1000,15965,8316,65194,0,753900,12
Heap Sort,Reverso,1000,15965,8316,65194,0,981100,12
Heap Sort,Reverso,1000,15965,8316,65194,0,707400,12
Heap Sort,Reverso,1000,15965,8316,65194,0,718600,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1083700,12
Heap Sort,Reverso,1000,15965,8316,65194,0,708700,12
Heap Sort,Reverso,1000,15965,8316,65194,0,741300,12
Heap Sort,Reverso,1000,15965,8316,65194,0,721000,12
Heap Sort,Reverso,1000,15965,8316,65194,0,715600,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1002000,12
Heap Sort,Reverso,1000,15965,8316,65194,0,751400,12
Heap Sort,Reverso,1000,15965,8316,65194,0,737000,12
Heap Sort,Reverso,1000,15965,8316,65194,0,2061700,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1271900,12
Heap Sort,Reverso,1000,15965,8316,65194,0,977500,12
Heap Sort,Reverso,1000,15965,8316,65194,0,991300,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1080000,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1001200,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1010100,12
Heap Sort,Reverso,1000,15965,8316,65194,0,848900,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1080000,12
Heap Sort,Reverso,1000,15965,8316,65194,0,2404500,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1067200,12
Heap Sort,Reverso,1000,15965,8316,65194,0,992500,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1331900,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1576700,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1041300,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1024300,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1031600,12
Heap Sort,Reverso,1000,15965,8316,65194,0,1118800,12
Shell Sort,Reverso,1000,8550,6855,35854,0,520100,16
Shell Sort,Reverso,1000,8550,6855,35854,0,537600,16
Shell Sort,Reverso,1000,8550,6855,35854,0,479400,16
Shell Sort,Reverso,1000,8550,6855,35854,0,533500,16
Shell Sort,Reverso,1000,8550,6855,35854,0,815800,16
Shell Sort,Reverso,1000,8550,6855,35854,0,487900,16
Shell Sort,Reverso,1000,8550,6855,35854,0,564800,16
Shell Sort,Reverso,1000,8550,6855,35854,0,524200,16
Shell Sort,Reverso,1000,8550,6855,35854,0,484600,16
Shell Sort,Reverso,1000,8550,6855,35854,0,684300,16
Shell Sort,Reverso,1000,8550,6855,35854,0,504000,16
Shell Sort,Reverso,1000,8550,6855,35854,0,492500,16
Shell Sort,Reverso,1000,8550,6855,35854,0,598600,16
Shell Sort,Reverso,1000,8550,6855,35854,0,1224200,16
Shell Sort,Reverso,1000,8550,6855,35854,0,530900,16
Shell Sort,Reverso,1000,8550,6855,35854,0,587100,16
Shell Sort,Reverso,1000,8550,6855,35854,0,492800,16
Shell Sort,Reverso,1000,8550,6855,35854,0,944200,16
Shell Sort,Reverso,1000,8550,6855,35854,0,493800,16
Shell Sort,Reverso,1000,8550,6855,35854,0,533600,16
Shell Sort,Reverso,1000,8550,6855,35854,0,582600,16
Shell Sort,Reverso,1000,8550,6855,35854,0,542700,16
Shell Sort,Reverso,1000,8550,6855,35854,0,550100,16
Shell Sort,Reverso,1000,8550,6855,35854,0,479700,16
Shell Sort,Reverso,1000,8550,6855,35854,0,502200,16
Shell Sort,Reverso,1000,8550,6855,35854,0,541400,16
Shell Sort,Reverso,1000,8550,6855,35854,0,820300,16
Shell Sort,Reverso,1000,8550,6855,35854,0,542200,16
Shell Sort,Reverso,1000,8550,6855,35854,0,525900,16
Shell Sort,Reverso,1000,8550,6855,35854,0,495100,16
Quick Sort,Reverso,1000,499500,250499,2001995,1000,31569100,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,41400700,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,25810900,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,21700700,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,21757500,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,43675900,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,51306000,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,23112800,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,23940500,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,20853400,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,22826400,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,21244200,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,23073100,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,22053400,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,20969100,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,22527600,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,23463300,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,26558100,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,20583300,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,40569100,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,21726300,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,26213400,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,21233800,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,20767400,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,21650700,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,21360200,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,21943100,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,22500500,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,20993100,12000
Quick Sort,Reverso,1000,499500,250499,2001995,1000,20817100,12000
Quick Random,Reverso,1000,11473,8057,55853,25,744400,300
Quick Random,Reverso,1000,11473,8057,55853,25,688700,300
Quick Random,Reverso,1000,11473,8057,55853,25,659700,300
Quick Random,Reverso,1000,11473,8057,55853,25,657200,300
Quick Random,Reverso,1000,11473,8057,55853,25,686800,300
Quick Random,Reverso,1000,11473,8057,55853,25,769800,300
Quick Random,Reverso,1000,11473,8057,55853,25,735900,300
Quick Random,Reverso,1000,11473,8057,55853,25,947100,300
Quick Random,Reverso,1000,11473,8057,55853,25,991200,300
Quick Random,Reverso,1000,11473,8057,55853,25,672800,300
Quick Random,Reverso,1000,11473,8057,55853,25,659700,300
Quick Random,Reverso,1000,11473,8057,55853,25,659400,300
Quick Random,Reverso,1000,11473,8057,55853,25,663500,300
Quick Random,Reverso,1000,11473,8057,55853,25,730200,300
Quick Random,Reverso,1000,11473,8057,55853,25,663000,300
Quick Random,Reverso,1000,11473,8057,55853,25,657500,300
Quick Random,Reverso,1000,11473,8057,55853,25,660300,300
Quick Random,Reverso,1000,11473,8057,55853,25,682100,300
Quick Random,Reverso,1000,11473,8057,55853,25,671200,300
Quick Random,Reverso,1000,11473,8057,55853,25,840200,300
Quick Random,Reverso,1000,11473,8057,55853,25,671000,300
Quick Random,Reverso,1000,11473,8057,55853,25,673500,300
Quick Random,Reverso,1000,11473,8057,55853,25,694800,300
Quick Random,Reverso,1000,11473,8057,55853,25,695000,300
Quick Random,Reverso,1000,11473,8057,55853,25,676200,300
Quick Random,Reverso,1000,11473,8057,55853,25,689400,300
Quick Random,Reverso,1000,11473,8057,55853,25,666100,300
Quick Random,Reverso,1000,11473,8057,55853,25,685700,300
Quick Random,Reverso,1000,11473,8057,55853,25,699600,300
Quick Random,Reverso,1000,11473,8057,55853,25,665800,300
Bubble Sort,Parcial,1000,494940,62842,1241248,0,21651300,13
Bubble Sort,Parcial,1000,499094,61484,1244124,0,24722300,13
Bubble Sort,Parcial,1000,496574,63404,1246764,0,20458000,13
Bubble Sort,Parcial,1000,495495,54944,1210766,0,20680000,13
Bubble Sort,Parcial,1000,492360,53714,1199576,0,19454600,13
Bubble Sort,Parcial,1000,485639,59004,1207294,0,19590900,13
Bubble Sort,Parcial,1000,496097,60814,1235450,0,19868300,13
Bubble Sort,Parcial,1000,492830,62636,1236204,0,19915600,13
Bubble Sort,Parcial,1000,492714,48114,1177884,0,19203600,13
Bubble Sort,Parcial,1000,493505,58974,1222906,0,23362800,13
Bubble Sort,Parcial,1000,494844,51258,1194720,0,19230800,13
Bubble Sort,Parcial,1000,498797,60410,1239234,0,20172500,13
Bubble Sort,Parcial,1000,494844,60550,1231888,0,20563800,13
Bubble Sort,Parcial,1000,493505,57216,1215874,0,19732700,13
Bubble Sort,Parcial,1000,498510,61828,1244332,0,20543400,13
Bubble Sort,Parcial,1000,497960,55907,1219548,0,20248000,13
Bubble Sort,Parcial,1000,492830,50666,1188324,0,19230600,13
Bubble Sort,Parcial,1000,486780,54590,1191920,0,20807600,13
Bubble Sort,Parcial,1000,499464,57684,1229664,0,24704200,13
Bubble Sort,Parcial,1000,498465,57168,1225602,0,23828200,13
Bubble Sort,Parcial,1000,498324,64724,1255544,0,36331300,13
Bubble Sort,Parcial,1000,497015,52500,1204030,0,46343700,13
Bubble Sort,Parcial,1000,498465,64586,1255274,0,26701800,13
Bubble Sort,Parcial,1000,488915,57854,1209246,0,22448500,13
Bubble Sort,Parcial,1000,497420,63652,1249448,0,21466200,13
Bubble Sort,Parcial,1000,494450,54598,1207292,0,51441000,13
Bubble Sort,Parcial,1000,490184,55008,1200400,0,19691000,13
Bubble Sort,Parcial,1000,498870,59044,1233916,0,25335600,13
Bubble Sort,Parcial,1000,498275,57166,1225214,0,19631900,13
Bubble Sort,Parcial,1000,498639,64266,1254342,0,21199300,13
Insertion Sort,Parcial,1000,59135,59127,236544,0,3026100,12
Insertion Sort,Parcial,1000,53081,53069,212324,0,4626800,12
Insertion Sort,Parcial,1000,60335,60329,241344,0,5065100,12
Insertion Sort,Parcial,1000,53555,53542,214220,0,2984800,12
Insertion Sort,Parcial,1000,58783,58763,235132,0,3024600,12
Insertion Sort,Parcial,1000,61181,61173,244724,0,3493100,12
Insertion Sort,Parcial,1000,59975,59958,239900,0,1934400,12
Insertion Sort,Parcial,1000,63193,63188,252772,0,2038800,12
Insertion Sort,Parcial,1000,60704,60687,242816,0,2861500,12
Insertion Sort,Parcial,1000,56483,56470,225932,0,2963400,12
